"","transactionid","commitdate","ns","nm","nf","entropy","la","ld","lt","fix","ndev","pd","npt","exp","rexp","sexp","bug"
"9974",9974,"2015-02-05 17:50:43",16,1,5,1.96684530565166,0.133471645919779,0.0484094052558783,1446,0,16,1,0.393369061130331,16,1,1.96684530565166,1
"9975",9975,"2006-02-13 14:53:04",7,1,1,0,0.00469483568075117,0.00469483568075117,213,0,7,1,0,7,1,0,0
"9976",9976,"2015-10-06 15:54:44",1,1,1,0,0.0050761421319797,0.0050761421319797,197,0,1,1,0,1,1,0,0
"9977",9977,"2014-01-07 16:43:56",30,3,13,1.32990863069446,0.0614305452226592,0.00255074928260176,9409,1,30,3,0.102300663899574,30,3,1.32990863069446,1
"9978",9978,"2007-02-20 20:09:23",8,1,1,0,0.992,0,125,0,8,1,0,8,1,0,0
"9979",9979,"2010-09-16 12:32:54",7,1,1,0,0.00101626016260163,0,984,0,7,1,0,7,1,0,0
"9980",9980,"2011-03-09 17:01:55",8,1,2,0.721928094887362,0.00316255534471853,0,1581,0,8,1,0.360964047443681,8,1,0.721928094887362,0
"9981",9981,"2008-02-11 14:59:56",8,1,1,0,0.00138121546961326,0.00138121546961326,724,0,8,1,0,8,1,0,0
"9982",9982,"2013-12-11 18:42:27",37,3,59,5.38871286449478,0.665110306991946,0.000116726975604062,8567,1,37,3,0.0913341163473691,37,3,5.38871286449478,1
"9983",9983,"2007-06-26 04:53:36",7,1,1,0,0.00335088559119196,0.00670177118238392,2089,0,7,1,0,7,1,0,0
"9984",9984,"2008-03-25 03:36:07",8,1,1,0,0.0172413793103448,0.00574712643678161,174,0,8,1,0,8,1,0,0
"9985",9985,"2016-04-12 16:28:23",8,1,1,0,0.0109034267912773,0.00467289719626168,642,0,8,1,0,8,1,0,0
"9986",9986,"2018-01-26 13:18:00",18,2,2,0.301378643593086,0.121606948968512,0,2763,1,18,2,0.150689321796543,18,2,0.301378643593086,0
"9987",9987,"2015-02-25 10:17:06",9,1,1,0,0.0115384615384615,0.00897435897435897,1560,0,9,1,0,9,1,0,0
"9988",9988,"2017-10-10 17:24:09",18,1,2,0.755375412561429,0.0340136054421769,0.000755857898715042,1323,1,18,1,0.377687706280714,18,1,0.755375412561429,0
"9989",9989,"2006-08-01 15:38:53",0,0,1,0,0.0010515247108307,0.0010515247108307,951,0,0,0,0,0,0,0,0
"9990",9990,"2009-07-20 16:52:44",7,1,1,0,0.00943396226415094,0.00943396226415094,106,1,7,1,0,7,1,0,0
"9991",9991,"2005-12-28 10:40:02",1,1,1,0,0.996794871794872,0,312,0,1,1,0,1,1,0,1
"9992",9992,"2006-11-17 19:22:39",8,1,1,0,0.0204081632653061,0,49,0,8,1,0,8,1,0,0
"9993",9993,"2019-03-15 06:17:48",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"9994",9994,"2006-01-24 01:38:07",12,2,2,0.543564443199596,0.112068965517241,0.0718390804597701,348,0,12,2,0.271782221599798,12,2,0.543564443199596,0
"9995",9995,"2008-07-08 14:15:35",15,1,5,0.354301669623301,0.985058194400755,0,6358,0,15,1,0.0708603339246602,15,1,0.354301669623301,1
"9996",9996,"2016-11-03 11:48:16",41,1,182,0,0,0,31623,1,41,1,0,41,1,0,0
"9997",9997,"2008-03-12 17:11:51",8,1,1,0,0.0256410256410256,0.00854700854700855,117,0,8,1,0,8,1,0,0
"9998",9998,"2009-03-13 11:59:08",17,1,10,2.53458972703194,0.0641923436041083,0.0100373482726424,4284,1,17,1,0.253458972703194,17,1,2.53458972703194,1
"9999",9999,"2006-01-05 16:38:14",8,1,1,0,0.00265957446808511,0.00531914893617021,376,1,8,1,0,8,1,0,0
"10000",10000,"2005-12-22 20:19:56",2,1,1,0,0,0.105527638190955,199,0,2,1,0,2,1,0,0
"10001",10001,"2014-06-05 11:59:29",40,37,41,5.34469837515972,0.00398784656285606,0.00398784656285606,10532,0,40,37,0.130358496955115,40,37,5.34469837515972,0
"10002",10002,"2012-11-28 14:33:19",9,1,1,0,0.0588235294117647,0.378151260504202,119,0,9,1,0,9,1,0,0
"10003",10003,"2012-09-25 09:44:20",18,2,5,1.62142976386244,0.00427756653992395,0.00855513307984791,2104,0,18,2,0.324285952772488,18,2,1.62142976386244,0
"10004",10004,"2011-08-03 12:19:46",9,1,1,0,0.953020134228188,0,298,0,9,1,0,9,1,0,0
"10005",10005,"2007-03-08 06:19:47",12,2,2,0.999337504168885,0.634615384615385,0,52,0,12,2,0.499668752084442,12,2,0.999337504168885,0
"10006",10006,"2019-01-11 09:56:03",18,2,2,0.987137774372186,0.00617142857142857,0.000685714285714286,4375,1,18,2,0.493568887186093,18,2,0.987137774372186,0
"10007",10007,"2006-06-06 01:54:07",10,1,4,1.59100057627103,0.0253164556962025,0.0240506329113924,790,0,10,1,0.397750144067757,10,1,1.59100057627103,0
"10008",10008,"2009-11-17 18:32:49",1,1,1,0,0.0470588235294118,0.0156862745098039,255,0,1,1,0,1,1,0,0
"10009",10009,"2011-10-20 15:04:21",17,2,4,1.67926221515041,0.0914214151534126,0.0306825297432686,1597,0,17,2,0.419815553787601,17,2,1.67926221515041,1
"10010",10010,"2012-09-04 08:43:17",9,1,2,1,0.1,0.1,60,0,9,1,0.5,9,1,1,0
"10011",10011,"2006-10-02 16:23:19",4,1,1,0,0.0087719298245614,0.043859649122807,114,0,4,1,0,4,1,0,0
"10012",10012,"2006-03-03 13:58:06",8,1,1,0,0.119047619047619,0.0357142857142857,84,0,8,1,0,8,1,0,0
"10013",10013,"2010-11-09 16:34:54",18,1,6,2.02427309788679,0.0781021897810219,0.0558394160583942,2740,1,18,1,0.337378849647799,18,1,2.02427309788679,0
"10014",10014,"2016-12-05 09:05:14",5,1,1,0,0.0178571428571429,0,56,0,5,1,0,5,1,0,0
"10015",10015,"2012-04-06 14:34:43",4,1,2,1,0.00636942675159236,0.00636942675159236,314,1,4,1,0.5,4,1,1,0
"10016",10016,"2007-06-15 08:55:43",10,1,1,0,0,0,0,1,10,1,0,10,1,0,0
"10017",10017,"2012-05-18 22:05:05",9,1,1,0,0.15,0.116666666666667,180,0,9,1,0,9,1,0,0
"10018",10018,"2006-01-09 09:40:06",13,1,2,1,0.00113378684807256,0.00113378684807256,1764,0,13,1,0.5,13,1,1,0
"10019",10019,"2014-01-30 14:33:31",9,1,3,1.48335575498169,0.0300751879699248,0.0300751879699248,399,0,9,1,0.494451918327229,9,1,1.48335575498169,0
"10020",10020,"2010-11-25 10:34:16",8,1,1,0,0.0152671755725191,0.00763358778625954,131,0,8,1,0,8,1,0,0
"10021",10021,"2006-02-02 06:53:53",0,0,1,0,0.99,0,100,0,0,0,0,0,0,0,0
"10022",10022,"2015-05-05 19:21:32",17,1,4,1.78922452342932,0.0352760736196319,0.0230061349693252,652,0,17,1,0.44730613085733,17,1,1.78922452342932,0
"10023",10023,"2006-04-20 14:58:50",14,1,6,2.01929167919128,0.0100449378799894,0.00370076658736453,3783,0,14,1,0.336548613198547,14,1,2.01929167919128,0
"10024",10024,"2010-02-10 07:49:07",9,1,2,0.759275784789283,0.0269430051813472,0.0155440414507772,965,0,9,1,0.379637892394642,9,1,0.759275784789283,0
"10025",10025,"2012-08-16 11:30:52",8,1,1,0,0.00192307692307692,0.00192307692307692,520,0,8,1,0,8,1,0,0
"10026",10026,"2008-05-01 13:22:35",23,20,24,4.45859120586717,0.00542059827343907,0.00542059827343907,4981,0,23,20,0.185774633577799,23,20,4.45859120586717,0
"10027",10027,"2010-04-16 12:14:52",17,1,4,1.66605634217906,0.0196956132497762,0.0017905102954342,1117,1,17,1,0.416514085544765,17,1,1.66605634217906,1
"10028",10028,"2006-05-31 08:28:21",9,1,4,1.93890991271425,0.99390243902439,0,328,0,9,1,0.484727478178563,9,1,1.93890991271425,0
"10029",10029,"2014-04-16 15:48:27",14,2,2,0.62639599171695,0.103067484662577,0.0065439672801636,2445,1,14,2,0.313197995858475,14,2,0.62639599171695,0
"10030",10030,"2017-02-14 11:33:50",18,2,3,1.23632871195509,0.223194748358862,0.0415754923413567,457,1,18,2,0.412109570651697,18,2,1.23632871195509,0
"10031",10031,"2007-06-18 08:47:21",17,1,3,1.33523652224107,0.201923076923077,0.0336538461538462,208,0,17,1,0.445078840747022,17,1,1.33523652224107,1
"10032",10032,"2005-12-20 21:15:16",2,1,1,0,1,0,16,0,2,1,0,2,1,0,0
"10033",10033,"2010-08-27 11:28:37",9,1,1,0,0.0293785310734463,0.0180790960451977,885,1,9,1,0,9,1,0,0
"10034",10034,"2013-03-21 13:25:47",11,2,2,1,0.00231481481481481,0.00694444444444444,432,0,11,2,0.5,11,2,1,0
"10035",10035,"2006-06-28 03:26:05",10,1,2,1,0.0333333333333333,0.0333333333333333,120,0,10,1,0.5,10,1,1,0
"10036",10036,"2012-02-22 14:17:30",0,0,1,0,0.000751314800901578,0.000751314800901578,1331,0,0,0,0,0,0,0,0
"10037",10037,"2012-03-28 09:41:50",15,1,3,0.881338320736124,0.0214255409418753,0,4714,0,15,1,0.293779440245375,15,1,0.881338320736124,0
"10038",10038,"2008-03-06 18:22:20",9,1,1,0,0.993197278911565,0,147,0,9,1,0,9,1,0,1
"10039",10039,"2018-10-22 15:16:26",11,1,1,0,0.00456273764258555,0.00380228136882129,1315,0,11,1,0,11,1,0,0
"10040",10040,"2019-08-07 17:47:37",17,2,2,0.236576224706903,0.0480954213158907,0.0015390534821085,2599,1,17,2,0.118288112353451,17,2,0.236576224706903,0
"10041",10041,"2006-03-07 14:06:09",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"10042",10042,"2012-11-30 13:46:39",8,1,1,0,0,0.151898734177215,79,0,8,1,0,8,1,0,0
"10043",10043,"2007-03-09 18:23:44",10,1,10,2.08525773832275,0.0661427635887361,0.0248853962017027,4581,0,10,1,0.208525773832275,10,1,2.08525773832275,1
"10044",10044,"2007-02-09 06:02:22",0,0,1,0,0.0075187969924812,0.00644468313641246,931,0,0,0,0,0,0,0,1
"10045",10045,"2007-02-06 06:27:11",10,1,1,0,0.00826446280991736,0.00275482093663912,363,0,10,1,0,10,1,0,0
"10046",10046,"2009-07-22 11:58:14",16,1,2,0.249882292833185,0.0729613733905579,0.0300429184549356,233,0,16,1,0.124941146416593,16,1,0.249882292833185,0
"10047",10047,"2006-05-01 15:26:39",1,1,1,0,0.00947867298578199,0.00947867298578199,211,0,1,1,0,1,1,0,0
"10048",10048,"2006-01-10 13:36:55",8,1,1,0,0.0134529147982063,0.00448430493273543,446,1,8,1,0,8,1,0,0
"10049",10049,"2014-07-23 18:46:11",9,1,10,3.16912521577386,0.261440869959221,0.41413683733575,2207,0,9,1,0.316912521577386,9,1,3.16912521577386,1
"10050",10050,"2007-01-25 13:58:02",10,1,1,0,0.190954773869347,0.0552763819095477,199,1,10,1,0,10,1,0,0
"10051",10051,"2010-06-25 11:49:01",19,1,4,0.986368709655427,0.0322691383453484,0.0247167868177137,2913,1,19,1,0.246592177413857,19,1,0.986368709655427,1
"10052",10052,"2006-08-11 08:00:03",7,1,2,0.954434002924965,0.0506329113924051,0.0168776371308017,237,0,7,1,0.477217001462482,7,1,0.954434002924965,0
"10053",10053,"2012-12-20 12:44:59",10,1,1,0,0.0178571428571429,0.0119047619047619,168,1,10,1,0,10,1,0,0
"10054",10054,"2012-11-15 16:34:02",18,2,2,0.91829583405449,0.00664893617021277,0.00132978723404255,752,1,18,2,0.459147917027245,18,2,0.91829583405449,0
"10055",10055,"2014-09-18 15:25:22",18,2,2,0.650022421648354,0.0267379679144385,0.0053475935828877,187,0,18,2,0.325011210824177,18,2,0.650022421648354,0
"10056",10056,"2006-07-23 10:01:47",7,1,1,0,0.00118764845605701,0,842,0,7,1,0,7,1,0,0
"10057",10057,"2010-10-07 11:02:35",7,1,1,0,0.00286532951289398,0.00286532951289398,349,0,7,1,0,7,1,0,0
"10058",10058,"2006-02-03 06:55:14",1,1,2,0.658191265813219,0.092741935483871,0.00201612903225806,496,0,1,1,0.329095632906609,1,1,0.658191265813219,0
"10059",10059,"2009-11-11 10:14:04",9,1,1,0,0.032258064516129,0.0161290322580645,62,0,9,1,0,9,1,0,0
"10060",10060,"2012-04-16 17:34:00",9,1,1,0,0.00247175141242938,0.00176553672316384,2832,0,9,1,0,9,1,0,0
"10061",10061,"2009-03-25 10:17:45",8,1,1,0,0.197368421052632,0.0842105263157895,380,0,8,1,0,8,1,0,0
"10062",10062,"2007-08-22 15:09:44",12,1,7,1.20181643666664,0.0380244755244755,0.020541958041958,4576,0,12,1,0.171688062380948,12,1,1.20181643666664,0
"10063",10063,"2005-12-12 20:28:34",2,2,4,1.48287503248241,0.0730434782608696,0.0539130434782609,575,0,2,2,0.370718758120602,2,2,1.48287503248241,0
"10064",10064,"2013-09-19 06:59:28",9,1,1,0,0.000800640512409928,0.000800640512409928,1249,1,9,1,0,9,1,0,0
"10065",10065,"2013-05-01 16:33:57",9,1,1,0,0.0436363636363636,0.0181818181818182,1375,1,9,1,0,9,1,0,0
"10066",10066,"2006-08-25 11:01:30",9,1,6,1.36262160685484,0.127316198445906,0.0944411237298267,1673,1,9,1,0.227103601142473,9,1,1.36262160685484,1
"10067",10067,"2012-11-07 19:59:09",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"10068",10068,"2006-02-24 15:24:36",9,1,4,1.92612074684268,0.0233644859813084,0.0233644859813084,428,1,9,1,0.48153018671067,9,1,1.92612074684268,0
"10069",10069,"2012-12-12 11:37:41",8,1,1,0,0.0461538461538462,0.0153846153846154,65,0,8,1,0,8,1,0,0
"10070",10070,"2009-07-31 20:10:05",26,2,7,1.65712466404692,0.0263396911898274,0.00355049128891091,12111,0,26,2,0.236732094863846,26,2,1.65712466404692,1
"10071",10071,"2006-05-02 14:51:13",0,0,1,0,0.00121802679658952,0.00121802679658952,821,0,0,0,0,0,0,0,0
"10072",10072,"2006-11-28 15:40:30",8,1,1,0,0.0972222222222222,0.0277777777777778,72,1,8,1,0,8,1,0,0
"10073",10073,"2006-03-04 06:39:04",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"10074",10074,"2007-03-13 16:39:46",8,1,1,0,0.98,0,50,0,8,1,0,8,1,0,0
"10075",10075,"2014-02-10 18:25:32",9,1,1,0,0.00909090909090909,0.00909090909090909,110,0,9,1,0,9,1,0,0
"10076",10076,"2006-06-07 16:50:56",8,1,4,0.364603717855964,0.347058823529412,0.320588235294118,340,0,8,1,0.0911509294639909,8,1,0.364603717855964,0
"10077",10077,"2009-06-10 10:27:26",14,1,2,0.9231199835423,0.43312101910828,0,157,0,14,1,0.46155999177115,14,1,0.9231199835423,0
"10078",10078,"2013-03-14 13:13:00",10,2,2,0.76420450650862,0.0336700336700337,0.0269360269360269,297,0,10,2,0.38210225325431,10,2,0.76420450650862,0
"10079",10079,"2007-08-09 16:37:49",144,2,744,8.7064080826706,0.0436526972221011,0.0380968993938337,114655,1,144,2,0.011702161401439,144,2,8.7064080826706,1
"10080",10080,"2012-08-10 14:04:58",9,1,1,0,0.0147058823529412,0.00735294117647059,136,0,9,1,0,9,1,0,0
"10081",10081,"2006-03-04 06:36:02",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"10082",10082,"2013-03-08 11:43:46",24,3,3,0.847190592341206,0.0611510791366906,0.0305755395683453,556,0,24,3,0.282396864113735,24,3,0.847190592341206,0
"10083",10083,"2015-09-30 11:40:30",16,2,2,0.29747224891929,0.0107843137254902,0.00784313725490196,2040,1,16,2,0.148736124459645,16,2,0.29747224891929,0
"10084",10084,"2011-04-18 11:26:49",9,1,1,0,0.0105263157894737,0.0105263157894737,95,0,9,1,0,9,1,0,0
"10085",10085,"2008-09-24 15:27:26",7,1,1,0,0.00159489633173844,0,627,0,7,1,0,7,1,0,0
"10086",10086,"2011-07-08 14:35:28",8,1,1,0,0.0454545454545455,0.0340909090909091,88,0,8,1,0,8,1,0,0
"10087",10087,"2014-12-16 13:55:39",0,0,1,0,0.00124455507156192,0.00124455507156192,1607,0,0,0,0,0,0,0,0
"10088",10088,"2014-10-01 12:18:32",16,1,3,1.11522726509433,0.0175644028103044,0.00078064012490242,2562,0,16,1,0.371742421698109,16,1,1.11522726509433,0
"10089",10089,"2015-06-17 17:47:24",16,2,2,0.836640741941167,0.0278578290105668,0.000960614793467819,1041,0,16,2,0.418320370970584,16,2,0.836640741941167,0
"10090",10090,"2011-06-30 18:00:38",17,1,3,0.921928094887362,0.0957446808510638,0.0106382978723404,188,1,17,1,0.307309364962454,17,1,0.921928094887362,0
"10091",10091,"2015-12-22 13:11:03",19,2,4,1.92192809488736,0,0.00672043010752688,744,0,19,2,0.480482023721841,19,2,1.92192809488736,0
"10092",10092,"2012-04-16 05:55:59",4,1,1,0,0.0145631067961165,0,206,1,4,1,0,4,1,0,0
"10093",10093,"2017-12-22 00:28:54",4,1,2,1,0.0133333333333333,0.0133333333333333,150,0,4,1,0.5,4,1,1,0
"10094",10094,"2012-04-21 18:58:09",9,1,1,0,0.00123152709359606,0.00123152709359606,812,1,9,1,0,9,1,0,0
"10095",10095,"2013-02-06 14:27:03",72,8,15,3.72883104088126,0.157760814249364,0.00318066157760814,1572,1,72,8,0.248588736058751,72,8,3.72883104088126,1
"10096",10096,"2010-04-12 10:56:23",8,1,1,0,0.00373831775700935,0.00186915887850467,535,0,8,1,0,8,1,0,0
"10097",10097,"2005-12-28 20:39:45",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"10098",10098,"2008-08-20 13:44:02",8,1,1,0,0.0233644859813084,0,642,0,8,1,0,8,1,0,0
"10099",10099,"2009-07-29 21:40:29",10,1,4,1.38153319577676,0.130472103004292,0.00944206008583691,1165,0,10,1,0.345383298944191,10,1,1.38153319577676,1
"10100",10100,"2006-07-31 03:06:50",0,0,1,0,0.00948366701791359,0.00842992623814542,949,0,0,0,0,0,0,0,1
"10101",10101,"2007-10-04 08:00:39",10,1,1,0,0.00704225352112676,0,568,0,10,1,0,10,1,0,0
"10102",10102,"2006-11-15 20:56:21",13,1,4,1.82523948918631,0.101131071190951,0.0465735196274118,1503,0,13,1,0.456309872296579,13,1,1.82523948918631,1
"10103",10103,"2012-11-29 22:10:19",8,1,1,0,1,0,264,0,8,1,0,8,1,0,0
"10104",10104,"2010-11-24 18:38:04",9,1,1,0,0.00125156445556946,0.00125156445556946,799,1,9,1,0,9,1,0,0
"10105",10105,"2013-05-08 09:15:17",17,2,3,1.06127812445913,0.0123203285420945,0.00410677618069815,974,0,17,2,0.353759374819711,17,2,1.06127812445913,0
"10106",10106,"2008-09-03 17:27:26",10,1,1,0,0.00131926121372032,0.00131926121372032,758,0,10,1,0,10,1,0,0
"10107",10107,"2016-05-06 12:17:07",8,1,1,0,0.00571428571428571,0.0285714285714286,175,1,8,1,0,8,1,0,0
"10108",10108,"2012-03-06 14:40:45",9,1,2,0.29367630985137,0.144927536231884,0.0952380952380952,483,1,9,1,0.146838154925685,9,1,0.29367630985137,0
"10109",10109,"2008-11-06 09:17:14",25,22,26,4.51990257979396,0.00564759036144578,0.00564759036144578,5312,0,25,22,0.173842406915152,25,22,4.51990257979396,0
"10110",10110,"2015-09-23 13:15:29",13,2,2,0.928362072394868,0.00220967345936656,0.00564694328504788,4073,1,13,2,0.464181036197434,13,2,0.928362072394868,0
"10111",10111,"2006-07-05 21:59:37",10,1,20,3.98928465207381,0.996966161026838,0,4285,0,10,1,0.19946423260369,10,1,3.98928465207381,0
"10112",10112,"2006-03-04 08:18:50",3,1,26,3.56771227765188,0.124413145539906,0.123004694835681,2130,0,3,1,0.137219702986611,3,1,3.56771227765188,0
"10113",10113,"2006-06-12 13:09:58",1,1,1,0,0.00519480519480519,0.00519480519480519,385,0,1,1,0,1,1,0,0
"10114",10114,"2007-06-22 15:19:30",10,1,2,0.485460760745913,0.0633802816901408,0.00352112676056338,284,1,10,1,0.242730380372957,10,1,0.485460760745913,0
"10115",10115,"2006-05-04 14:00:56",1,1,1,0,0.00515463917525773,0,194,0,1,1,0,1,1,0,0
"10116",10116,"2006-03-07 14:12:11",9,1,2,0.91829583405449,0.0225225225225225,0.0045045045045045,222,0,9,1,0.459147917027245,9,1,0.91829583405449,0
"10117",10117,"2016-08-10 11:54:01",9,1,1,0,0.144736842105263,0.00986842105263158,304,0,9,1,0,9,1,0,0
"10118",10118,"2006-03-01 14:27:46",12,1,99,6.30541578696904,0.986381779760507,0,8518,0,12,1,0.0636910685552428,12,1,6.30541578696904,1
"10119",10119,"2013-06-05 13:36:55",1,1,1,0,0,0.00190114068441065,526,0,1,1,0,1,1,0,0
"10120",10120,"2015-11-02 15:07:56",17,2,2,0.468995593589281,0.120065789473684,0.0115131578947368,608,1,17,2,0.234497796794641,17,2,0.468995593589281,0
"10121",10121,"2006-01-24 13:34:59",9,1,1,0,0.0920502092050209,0.0543933054393305,239,0,9,1,0,9,1,0,1
"10122",10122,"2008-05-29 19:11:20",27,1,11,2.99243399762132,0.00589301903898459,0.00362647325475975,6618,0,27,1,0.272039454329211,27,1,2.99243399762132,0
"10123",10123,"2008-04-15 20:19:22",4,1,1,0,0.993333333333333,0.993333333333333,150,0,4,1,0,4,1,0,1
"10124",10124,"2012-07-10 15:49:00",0,0,1,0,0.0118430792005922,0.0118430792005922,1351,1,0,0,0,0,0,0,1
"10125",10125,"2015-05-15 16:01:54",26,2,8,1.99213112611297,0.0929469655549481,0.0158556588299617,3658,0,26,2,0.249016390764121,26,2,1.99213112611297,1
"10126",10126,"2007-11-23 07:51:02",9,1,1,0,0.00622406639004149,0.0020746887966805,482,0,9,1,0,9,1,0,0
"10127",10127,"2006-03-10 19:09:16",9,1,53,5.7279204545632,0.0169926258416159,0.0169926258416159,3119,0,9,1,0.108073970840815,9,1,5.7279204545632,0
"10128",10128,"2006-01-09 14:58:16",17,1,5,1.68011545203837,0.0934699103713188,0.0563380281690141,781,0,17,1,0.336023090407674,17,1,1.68011545203837,0
"10129",10129,"2011-07-22 08:03:04",9,1,2,0.953552299190263,0.985915492957746,0,426,0,9,1,0.476776149595132,9,1,0.953552299190263,1
"10130",10130,"2012-05-31 18:14:07",19,1,5,1.71704282694588,0.691421254801536,0.00512163892445583,1562,1,19,1,0.343408565389175,19,1,1.71704282694588,0
"10131",10131,"2006-07-14 16:25:29",16,1,5,1.52714257237546,0.0129954515919428,0.00714749837556855,1539,1,16,1,0.305428514475091,16,1,1.52714257237546,0
"10132",10132,"2006-05-26 10:47:42",1,1,2,0.863120568566631,0.0133451957295374,0.0115658362989324,1124,0,1,1,0.431560284283315,1,1,0.863120568566631,0
"10133",10133,"2013-01-22 10:07:36",11,1,3,0.678407090937567,0.0336842105263158,0.0147368421052632,475,0,11,1,0.226135696979189,11,1,0.678407090937567,0
"10134",10134,"2005-12-28 18:39:37",21,1,71,5.82959388020921,0.943786982248521,0.940828402366864,6760,0,21,1,0.0821069560592847,21,1,5.82959388020921,1
"10135",10135,"2010-11-22 11:34:39",8,1,1,0,0.0641025641025641,0.0416666666666667,312,0,8,1,0,8,1,0,1
"10136",10136,"2006-03-09 21:11:16",34,3,262,7.385785156997,0.0785134343349795,0.865321838118356,11947,1,34,3,0.0281900196831946,34,3,7.385785156997,0
"10137",10137,"2010-04-01 10:56:26",9,1,1,0,0.0106221547799697,0.00455235204855842,659,0,9,1,0,9,1,0,0
"10138",10138,"2013-09-10 12:53:46",8,1,1,0,0.00531914893617021,0,188,0,8,1,0,8,1,0,0
"10139",10139,"2011-08-09 14:33:28",8,1,1,0,0.132492113564669,0.132492113564669,317,0,8,1,0,8,1,0,0
"10140",10140,"2011-05-18 15:19:50",19,1,115,2.17805384066901,0.192446424782516,0.00063653723742839,4713,0,19,1,0.0189395986145131,19,1,2.17805384066901,0
"10141",10141,"2016-02-17 14:09:05",9,1,1,0,0.318965517241379,0.00431034482758621,232,1,9,1,0,9,1,0,0
"10142",10142,"2008-12-29 08:02:55",9,1,1,0,0.00683060109289617,0.00683060109289617,732,0,9,1,0,9,1,0,0
"10143",10143,"2006-08-03 18:13:37",8,1,1,0,0.0104287369640788,0.00695249130938586,863,1,8,1,0,8,1,0,0
"10144",10144,"2009-09-14 18:06:24",9,1,1,0,0.0027027027027027,0.0027027027027027,370,0,9,1,0,9,1,0,0
"10145",10145,"2006-10-31 22:28:59",4,1,2,1,0.00813008130081301,0.00813008130081301,246,0,4,1,0.5,4,1,1,0
"10146",10146,"2006-08-25 16:42:44",15,1,2,0.225363639127395,0.157593123209169,0,349,0,15,1,0.112681819563697,15,1,0.225363639127395,1
"10147",10147,"2014-04-23 11:31:46",16,1,2,0.309543429150325,0.0217932752179328,0.00062266500622665,1606,0,16,1,0.154771714575163,16,1,0.309543429150325,0
"10148",10148,"2006-11-02 15:34:53",9,1,1,0,0.0364963503649635,0.0802919708029197,137,0,9,1,0,9,1,0,0
"10149",10149,"2012-11-09 21:13:57",17,2,2,0.322756958897398,0.0822281167108753,0.00795755968169761,377,1,17,2,0.161378479448699,17,2,0.322756958897398,0
"10150",10150,"2006-04-10 05:12:31",7,1,1,0,0.974358974358974,0,39,0,7,1,0,7,1,0,0
"10151",10151,"2008-02-05 20:52:10",9,1,1,0,0.0355555555555556,0.00444444444444444,225,0,9,1,0,9,1,0,0
"10152",10152,"2017-05-10 18:16:55",12,1,15,3.08539543857823,0.0536114849708389,0.290489008524002,4458,0,12,1,0.205693029238548,12,1,3.08539543857823,0
"10153",10153,"2006-07-10 14:19:28",13,1,10,2.34852505609577,0.234509803921569,0.0454901960784314,1275,0,13,1,0.234852505609577,13,1,2.34852505609577,0
"10154",10154,"2006-07-26 09:11:31",6,1,10,1.7601703375674,0.995337995337995,0,858,0,6,1,0.17601703375674,6,1,1.7601703375674,1
"10155",10155,"2014-01-28 14:07:39",18,2,5,1.80472676106003,0.0280574352203334,0.00775705561973923,6059,0,18,2,0.360945352212005,18,2,1.80472676106003,0
"10156",10156,"2010-02-09 14:47:07",14,1,2,0.967559481901821,0.0515088449531738,0.022372528616025,1922,1,14,1,0.483779740950911,14,1,0.967559481901821,0
